transaction_id,sender_id,receiver_id,amount,timestamp
TXN_STRESS_340,ACC_0147,ACC_0256,958,2024-01-01 11:50:00
TXN_STRESS_341,ACC_0778,ACC_0185,16147,2024-01-01 11:50:30
TXN_STRESS_342,ACC_0779,ACC_0559,14028,2024-01-01 11:51:00
TXN_STRESS_343,ACC_0422,ACC_0375,18359,2024-01-01 11:51:30
TXN_STRESS_344,ACC_0669,ACC_0423,13908,2024-01-01 11:52:00
TXN_STRESS_345,ACC_0254,ACC_0783,11416,2024-01-01 11:52:30
TXN_STRESS_346,ACC_0410,ACC_0114,4147,2024-01-01 11:53:00
TXN_STRESS_347,ACC_0434,ACC_0128,15354,2024-01-01 11:53:30
TXN_STRESS_348,ACC_0554,ACC_0605,1674,2024-01-01 11:54:00
TXN_STRESS_349,ACC_0095,ACC_0061,8128,2024-01-01 11:54:30
TXN_STRESS_350,ACC_0254,ACC_0207,15297,2024-01-01 11:55:00
TXN_STRESS_351,ACC_0357,ACC_0259,10252,2024-01-01 11:55:30
TXN_STRESS_352,ACC_0611,ACC_0523,809,2024-01-01 11:56:00
TXN_STRESS_353,ACC_0730,ACC_0024,7674,2024-01-01 11:56:30
TXN_STRESS_354,ACC_0497,ACC_0280,14070,2024-01-01 11:57:00
TXN_STRESS_355,ACC_0444,ACC_0271,251,2024-01-01 11:57:30
TXN_STRESS_356,ACC_0091,ACC_0687,2800,2024-01-01 11:58:00
TXN_STRESS_357,ACC_0400,ACC_0108,14449,2024-01-01 11:58:30
TXN_STRESS_358,ACC_0401,ACC_0204,3599,2024-01-01 11:59:00
TXN_STRESS_359,ACC_0150,ACC_0391,4739,2024-01-01 11:59:30
TXN_STRESS_360,ACC_0570,ACC_0367,9866,2024-01-01 12:00:00
TXN_STRESS_361,ACC_0058,ACC_0461,6744,2024-01-01 12:00:30
TXN_STRESS_362,ACC_0202,ACC_0406,9013,2024-01-01 12:01:00
TXN_STRESS_363,ACC_0015,ACC_0175,5707,2024-01-01 12:01:30
TXN_STRESS_364,ACC_0713,ACC_0313,8513,2024-01-01 12:02:00
TXN_STRESS_365,ACC_0572,ACC_0711,16151,2024-01-01 12:02:30
TXN_STRESS_366,ACC_0390,ACC_0230,3736,2024-01-01 12:03:00
TXN_STRESS_367,ACC_0224,ACC_0353,6205,2024-01-01 12:03:30
TXN_STRESS_368,ACC_0220,ACC_0304,8076,2024-01-01 12:04:00
TXN_STRESS_369,ACC_0165,ACC_0684,5281,2024-01-01 12:04:30
TXN_STRESS_370,ACC_0119,ACC_0414,5202,2024-01-01 12:05:00
TXN_STRESS_371,ACC_0405,ACC_0082,11824,2024-01-01 12:05:30
TXN_STRESS_372,ACC_0601,ACC_0511,6631,2024-01-01 12:06:00
TXN_STRESS_373,ACC_0489,ACC_0536,14672,2024-01-01 12:06:30
TXN_STRESS_374,ACC_0354,ACC_0454,12990,2024-01-01 12:07:00
TXN_STRESS_375,ACC_0344,ACC_0359,15030,2024-01-01 12:07:30
TXN_STRESS_376,ACC_0066,ACC_0331,7319,2024-01-01 12:08:00
TXN_STRESS_377,ACC_0146,ACC_0396,118,2024-01-01 12:08:30
TXN_STRESS_378,ACC_0398,ACC_0138,3215,2024-01-01 12:09:00
TXN_STRESS_379,ACC_0306,ACC_0532,8526,2024-01-01 12:09:30
TXN_STRESS_380,ACC_0188,ACC_0376,5276,2024-01-01 12:10:00
TXN_STRESS_381,ACC_0174,ACC_0543,5063,2024-01-01 12:10:30
TXN_STRESS_382,ACC_0207,ACC_0728,12325,2024-01-01 12:11:00
TXN_STRESS_383,ACC_0410,ACC_0074,2806,2024-01-01 12:11:30
TXN_STRESS_384,ACC_0682,ACC_0200,17237,2024-01-01 12:12:00
TXN_STRESS_385,ACC_0007,ACC_0328,5067,2024-01-01 12:12:30
TXN_STRESS_386,ACC_0308,ACC_0790,12052,2024-01-01 12:13:00
TXN_STRESS_387,ACC_0718,ACC_0316,2169,2024-01-01 12:13:30
TXN_STRESS_388,ACC_0412,ACC_0227,14679,2024-01-01 12:14:00
TXN_STRESS_389,ACC_0585,ACC_0137,2627,2024-01-01 12:14:30
TXN_STRESS_390,ACC_0332,ACC_0186,18226,2024-01-01 12:15:00
TXN_STRESS_391,ACC_0108,ACC_0095,1393,2024-01-01 12:15:30
TXN_STRESS_392,ACC_0442,ACC_0707,17872,2024-01-01 12:16:00
TXN_STRESS_393,ACC_0443,ACC_0367,5648,2024-01-01 12:16:30
TXN_STRESS_394,ACC_0397,ACC_0207,6127,2024-01-01 12:17:00
TXN_STRESS_395,ACC_0342,ACC_0581,11102,2024-01-01 12:17:30
TXN_STRESS_396,ACC_0455,ACC_0777,15594,2024-01-01 12:18:00
TXN_STRESS_397,ACC_0145,ACC_0377,11680,2024-01-01 12:18:30
TXN_STRESS_398,ACC_0672,ACC_0634,7438,2024-01-01 12:19:00
TXN_STRESS_399,ACC_0599,ACC_0718,7390,2024-01-01 12:19:30
TXN_STRESS_400,ACC_0254,ACC_0657,1101,2024-01-01 12:20:00
TXN_STRESS_401,ACC_0036,ACC_0423,14754,2024-01-01 12:20:30
TXN_STRESS_402,ACC_0300,ACC_0681,6092,2024-01-01 12:21:00
TXN_STRESS_403,ACC_0489,ACC_0438,17766,2024-01-01 12:21:30
TXN_STRESS_404,ACC_0274,ACC_0036,1962,2024-01-01 12:22:00
TXN_STRESS_405,ACC_0535,ACC_0338,12869,2024-01-01 12:22:30
TXN_STRESS_406,ACC_0359,ACC_0583,1299,2024-01-01 12:23:00
TXN_STRESS_407,ACC_0448,ACC_0002,7863,2024-01-01 12:23:30
TXN_STRESS_408,ACC_0606,ACC_0490,5167,2024-01-01 12:24:00
TXN_STRESS_409,ACC_0654,ACC_0198,3157,2024-01-01 12:24:30
TXN_STRESS_410,ACC_0164,ACC_0262,13018,2024-01-01 12:25:00
TXN_STRESS_411,ACC_0753,ACC_0260,5445,2024-01-01 12:25:30
TXN_STRESS_412,ACC_0056,ACC_0197,12513,2024-01-01 12:26:00
TXN_STRESS_413,ACC_0129,ACC_0324,7010,2024-01-01 12:26:30
TXN_STRESS_414,ACC_0347,ACC_0007,3440,2024-01-01 12:27:00
TXN_STRESS_415,ACC_0216,ACC_0556,16213,2024-01-01 12:27:30
TXN_STRESS_416,ACC_0330,ACC_0630,4954,2024-01-01 12:28:00
TXN_STRESS_417,ACC_0433,ACC_0628,6339,2024-01-01 12:28:30
TXN_STRESS_418,ACC_0124,ACC_0362,18934,2024-01-01 12:29:00
TXN_STRESS_419,ACC_0253,ACC_0360,4376,2024-01-01 12:29:30
TXN_STRESS_420,ACC_0305,ACC_0172,14269,2024-01-01 12:30:00
TXN_STRESS_421,ACC_0198,ACC_0652,9840,2024-01-01 12:30:30
TXN_STRESS_422,ACC_0254,ACC_0212,15018,2024-01-01 12:31:00
TXN_STRESS_423,ACC_0386,ACC_0044,12094,2024-01-01 12:31:30
TXN_STRESS_424,ACC_0459,ACC_0408,17203,2024-01-01 12:32:00
TXN_STRESS_425,ACC_0416,ACC_0212,15649,2024-01-01 12:32:30
TXN_STRESS_426,ACC_0138,ACC_0325,9754,2024-01-01 12:33:00
TXN_STRESS_427,ACC_0425,ACC_0336,14363,2024-01-01 12:33:30
TXN_STRESS_428,ACC_0709,ACC_0271,2659,2024-01-01 12:34:00
TXN_STRESS_429,ACC_0340,ACC_0716,750,2024-01-01 12:34:30
TXN_STRESS_430,ACC_0152,ACC_0492,618,2024-01-01 12:35:00
TXN_STRESS_431,ACC_0359,ACC_0645,7468,2024-01-01 12:35:30
TXN_STRESS_432,ACC_0220,ACC_0508,15537,2024-01-01 12:36:00
TXN_STRESS_433,ACC_0261,ACC_0407,926,2024-01-01 12:36:30
TXN_STRESS_434,ACC_0735,ACC_0379,19500,2024-01-01 12:37:00
TXN_STRESS_435,ACC_0518,ACC_0026,11143,2024-01-01 12:37:30
TXN_STRESS_436,ACC_0659,ACC_0075,11898,2024-01-01 12:38:00
TXN_STRESS_437,ACC_0367,ACC_0376,7802,2024-01-01 12:38:30
TXN_STRESS_438,ACC_0730,ACC_0641,19247,2024-01-01 12:39:00
TXN_STRESS_439,ACC_0423,ACC_0178,6999,2024-01-01 12:39:30
TXN_STRESS_440,ACC_0352,ACC_0635,18155,2024-01-01 12:40:00
TXN_STRESS_441,ACC_0315,ACC_0196,18716,2024-01-01 12:40:30
TXN_STRESS_442,ACC_0691,ACC_0780,11948,2024-01-01 12:41:00
TXN_STRESS_443,ACC_0219,ACC_0411,9126,2024-01-01 12:41:30
TXN_STRESS_444,ACC_0375,ACC_0535,14476,2024-01-01 12:42:00
TXN_STRESS_445,ACC_0525,ACC_0347,19562,2024-01-01 12:42:30
TXN_STRESS_446,ACC_0492,ACC_0313,14446,2024-01-01 12:43:00
TXN_STRESS_447,ACC_0155,ACC_0338,3446,2024-01-01 12:43:30
TXN_STRESS_448,ACC_0735,ACC_0134,4377,2024-01-01 12:44:00
TXN_STRESS_449,ACC_0284,ACC_0261,3369,2024-01-01 12:44:30
TXN_STRESS_450,ACC_0256,ACC_0060,13773,2024-01-01 12:45:00
TXN_STRESS_451,ACC_0706,ACC_0205,10502,2024-01-01 12:45:30
TXN_STRESS_452,ACC_0305,ACC_0079,829,2024-01-01 12:46:00
TXN_STRESS_453,ACC_0502,ACC_0651,12774,2024-01-01 12:46:30
TXN_STRESS_454,ACC_0733,ACC_0717,612,2024-01-01 12:47:00
TXN_STRESS_455,ACC_0460,ACC_0794,3780,2024-01-01 12:47:30
TXN_STRESS_456,ACC_0650,ACC_0541,10757,2024-01-01 12:48:00
TXN_STRESS_457,ACC_0576,ACC_0641,7346,2024-01-01 12:48:30
TXN_STRESS_458,ACC_0042,ACC_0143,352,2024-01-01 12:49:00
TXN_STRESS_459,ACC_0032,ACC_0415,13731,2024-01-01 12:49:30
TXN_STRESS_460,ACC_0129,ACC_0577,10478,2024-01-01 12:50:00
TXN_STRESS_461,ACC_0517,ACC_0201,15852,2024-01-01 12:50:30
TXN_STRESS_462,ACC_0411,ACC_0122,9896,2024-01-01 12:51:00
TXN_STRESS_463,ACC_0348,ACC_0150,4671,2024-01-01 12:51:30
TXN_STRESS_464,ACC_0605,ACC_0070,244,2024-01-01 12:52:00
TXN_STRESS_465,ACC_0054,ACC_0610,2811,2024-01-01 12:52:30
TXN_STRESS_466,ACC_0048,ACC_0099,6038,2024-01-01 12:53:00
TXN_STRESS_467,ACC_0565,ACC_0698,3170,2024-01-01 12:53:30
TXN_STRESS_468,ACC_0732,ACC_0757,13131,2024-01-01 12:54:00
TXN_STRESS_469,ACC_0446,ACC_0535,1725,2024-01-01 12:54:30
TXN_STRESS_470,ACC_0619,ACC_0607,3632,2024-01-01 12:55:00
TXN_STRESS_471,ACC_0301,ACC_0296,2995,2024-01-01 12:55:30
TXN_STRESS_472,ACC_0142,ACC_0200,7106,2024-01-01 12:56:00
TXN_STRESS_473,ACC_0545,ACC_0084,8366,2024-01-01 12:56:30
TXN_STRESS_474,ACC_0326,ACC_0534,13304,2024-01-01 12:57:00
TXN_STRESS_475,ACC_0258,ACC_0116,16667,2024-01-01 12:57:30
TXN_STRESS_476,ACC_0005,ACC_0330,19996,2024-01-01 12:58:00
TXN_STRESS_477,ACC_0358,ACC_0649,1284,2024-01-01 12:58:30
TXN_STRESS_478,ACC_0592,ACC_0741,15456,2024-01-01 12:59:00
TXN_STRESS_479,ACC_0435,ACC_0576,10083,2024-01-01 12:59:30
TXN_STRESS_480,ACC_0120,ACC_0780,15898,2024-01-01 13:00:00
TXN_STRESS_481,ACC_0689,ACC_0178,10214,2024-01-01 13:00:30
TXN_STRESS_482,ACC_0741,ACC_0444,16926,2024-01-01 13:01:00
TXN_STRESS_483,ACC_0253,ACC_0173,6573,2024-01-01 13:01:30
TXN_STRESS_484,ACC_0334,ACC_0097,11718,2024-01-01 13:02:00
TXN_STRESS_485,ACC_0107,ACC_0177,14759,2024-01-01 13:02:30
TXN_STRESS_486,ACC_0592,ACC_0053,17825,2024-01-01 13:03:00
TXN_STRESS_487,ACC_0075,ACC_0440,10355,2024-01-01 13:03:30
TXN_STRESS_488,ACC_0288,ACC_0199,16483,2024-01-01 13:04:00
TXN_STRESS_489,ACC_0638,ACC_0676,8599,2024-01-01 13:04:30
TXN_STRESS_490,ACC_0602,ACC_0745,12518,2024-01-01 13:05:00
TXN_STRESS_491,ACC_0686,ACC_0555,1112,2024-01-01 13:05:30
TXN_STRESS_492,ACC_0087,ACC_0377,17830,2024-01-01 13:06:00
TXN_STRESS_493,ACC_0524,ACC_0375,5102,2024-01-01 13:06:30
TXN_STRESS_494,ACC_0062,ACC_0069,13182,2024-01-01 13:07:00
TXN_STRESS_495,ACC_0292,ACC_0733,14412,2024-01-01 13:07:30
TXN_STRESS_496,ACC_0533,ACC_0352,8817,2024-01-01 13:08:00
TXN_STRESS_497,ACC_0666,ACC_0053,4224,2024-01-01 13:08:30
TXN_STRESS_498,ACC_0446,ACC_0438,14270,2024-01-01 13:09:00
TXN_STRESS_499,ACC_0549,ACC_0008,16161,2024-01-01 13:09:30
TXN_STRESS_500,ACC_0080,ACC_0007,2223,2024-01-01 13:10:00
TXN_STRESS_501,ACC_0109,ACC_0123,9828,2024-01-01 13:10:30
TXN_STRESS_502,ACC_0369,ACC_0107,15452,2024-01-01 13:11:00
TXN_STRESS_503,ACC_0518,ACC_0695,12858,2024-01-01 13:11:30
TXN_STRESS_504,ACC_0190,ACC_0088,14285,2024-01-01 13:12:00
TXN_STRESS_505,ACC_0266,ACC_0506,9996,2024-01-01 13:12:30
TXN_STRESS_506,ACC_0356,ACC_0203,5647,2024-01-01 13:13:00
TXN_STRESS_507,ACC_0789,ACC_0800,5594,2024-01-01 13:13:30
TXN_STRESS_508,ACC_0764,ACC_0191,10979,2024-01-01 13:14:00
TXN_STRESS_509,ACC_0026,ACC_0381,5582,2024-01-01 13:14:30
TXN_STRESS_510,ACC_0799,ACC_0757,9581,2024-01-01 13:15:00
TXN_STRESS_511,ACC_0497,ACC_0727,14378,2024-01-01 13:15:30
TXN_STRESS_512,ACC_0755,ACC_0459,4418,2024-01-01 13:16:00
TXN_STRESS_513,ACC_0066,ACC_0464,19102,2024-01-01 13:16:30
TXN_STRESS_514,ACC_0143,ACC_0420,5777,2024-01-01 13:17:00
TXN_STRESS_515,ACC_0039,ACC_0372,11646,2024-01-01 13:17:30
TXN_STRESS_516,ACC_0149,ACC_0398,18889,2024-01-01 13:18:00
TXN_STRESS_517,ACC_0385,ACC_0122,19904,2024-01-01 13:18:30
TXN_STRESS_518,ACC_0252,ACC_0373,5689,2024-01-01 13:19:00
TXN_STRESS_519,ACC_0605,ACC_0459,3355,2024-01-01 13:19:30
TXN_STRESS_520,ACC_0251,ACC_0537,5423,2024-01-01 13:20:00
TXN_STRESS_521,ACC_0560,ACC_0641,17323,2024-01-01 13:20:30
TXN_STRESS_522,ACC_0465,ACC_0612,11506,2024-01-01 13:21:00
TXN_STRESS_523,ACC_0584,ACC_0730,4027,2024-01-01 13:21:30
TXN_STRESS_524,ACC_0172,ACC_0034,16912,2024-01-01 13:22:00
TXN_STRESS_525,ACC_0532,ACC_0564,7948,2024-01-01 13:22:30
TXN_STRESS_526,ACC_0387,ACC_0432,10751,2024-01-01 13:23:00
TXN_STRESS_527,ACC_0387,ACC_0195,3481,2024-01-01 13:23:30
TXN_STRESS_528,ACC_0784,ACC_0102,8746,2024-01-01 13:24:00
TXN_STRESS_529,ACC_0330,ACC_0455,6311,2024-01-01 13:24:30
TXN_STRESS_530,ACC_0534,ACC_0538,13463,2024-01-01 13:25:00
TXN_STRESS_531,ACC_0394,ACC_0763,2874,2024-01-01 13:25:30
TXN_STRESS_532,ACC_0144,ACC_0590,10964,2024-01-01 13:26:00
TXN_STRESS_533,ACC_0261,ACC_0262,15732,2024-01-01 13:26:30
TXN_STRESS_534,ACC_0716,ACC_0729,2669,2024-01-01 13:27:00
TXN_STRESS_535,ACC_0004,ACC_0161,10548,2024-01-01 13:27:30
TXN_STRESS_536,ACC_0164,ACC_0306,19417,2024-01-01 13:28:00
TXN_STRESS_537,ACC_0502,ACC_0640,2170,2024-01-01 13:28:30
TXN_STRESS_538,ACC_0449,ACC_0347,14957,2024-01-01 13:29:00
TXN_STRESS_539,ACC_0580,ACC_0101,16683,2024-01-01 13:29:30
TXN_STRESS_540,ACC_0085,ACC_0371,14200,2024-01-01 13:30:00
TXN_STRESS_541,ACC_0586,ACC_0192,1761,2024-01-01 13:30:30
TXN_STRESS_542,ACC_0720,ACC_0766,17899,2024-01-01 13:31:00
TXN_STRESS_543,ACC_0344,ACC_0537,4435,2024-01-01 13:31:30
TXN_STRESS_544,ACC_0408,ACC_0474,6121,2024-01-01 13:32:00
TXN_STRESS_545,ACC_0407,ACC_0381,2311,2024-01-01 13:32:30
TXN_STRESS_546,ACC_0665,ACC_0013,6384,2024-01-01 13:33:00
TXN_STRESS_547,ACC_0103,ACC_0170,18146,2024-01-01 13:33:30
TXN_STRESS_548,ACC_0198,ACC_0702,4120,2024-01-01 13:34:00
TXN_STRESS_549,ACC_0295,ACC_0591,12371,2024-01-01 13:34:30
TXN_STRESS_550,ACC_0001,ACC_0728,681,2024-01-01 13:35:00
TXN_STRESS_551,ACC_0052,ACC_0001,18045,2024-01-01 13:35:30
TXN_STRESS_552,ACC_0027,ACC_0384,13374,2024-01-01 13:36:00
TXN_STRESS_553,ACC_0281,ACC_0782,6047,2024-01-01 13:36:30
TXN_STRESS_554,ACC_0702,ACC_0406,10629,2024-01-01 13:37:00
TXN_STRESS_555,ACC_0127,ACC_0185,11786,2024-01-01 13:37:30
TXN_STRESS_556,ACC_0631,ACC_0356,4549,2024-01-01 13:38:00
TXN_STRESS_557,ACC_0029,ACC_0722,2300,2024-01-01 13:38:30
TXN_STRESS_558,ACC_0447,ACC_0389,16620,2024-01-01 13:39:00
TXN_STRESS_559,ACC_0628,ACC_0521,11330,2024-01-01 13:39:30
TXN_STRESS_560,ACC_0243,ACC_0252,18515,2024-01-01 13:40:00
TXN_STRESS_561,ACC_0007,ACC_0145,16242,2024-01-01 13:40:30
TXN_STRESS_562,ACC_0551,ACC_0372,19690,2024-01-01 13:41:00
TXN_STRESS_563,ACC_0461,ACC_0647,9059,2024-01-01 13:41:30
TXN_STRESS_564,ACC_0502,ACC_0010,2500,2024-01-01 13:42:00
TXN_STRESS_565,ACC_0428,ACC_0304,19237,2024-01-01 13:42:30
TXN_STRESS_566,ACC_0748,ACC_0224,4090,2024-01-01 13:43:00
TXN_STRESS_567,ACC_0520,ACC_0770,16394,2024-01-01 13:43:30
TXN_STRESS_568,ACC_0190,ACC_0221,13878,2024-01-01 13:44:00
TXN_STRESS_569,ACC_0670,ACC_0608,10390,2024-01-01 13:44:30
TXN_STRESS_570,ACC_0336,ACC_0089,14591,2024-01-01 13:45:00
TXN_STRESS_571,ACC_0468,ACC_0384,14789,2024-01-01 13:45:30
TXN_STRESS_572,ACC_0280,ACC_0770,11192,2024-01-01 13:46:00
TXN_STRESS_573,ACC_0564,ACC_0519,14650,2024-01-01 13:46:30
TXN_STRESS_574,ACC_0156,ACC_0318,5633,2024-01-01 13:47:00
TXN_STRESS_575,ACC_0611,ACC_0639,10378,2024-01-01 13:47:30
TXN_STRESS_576,ACC_0375,ACC_0669,8912,2024-01-01 13:48:00
TXN_STRESS_577,ACC_0200,ACC_0044,17185,2024-01-01 13:48:30
TXN_STRESS_578,ACC_0474,ACC_0068,6635,2024-01-01 13:49:00
TXN_STRESS_579,ACC_0413,ACC_0081,16622,2024-01-01 13:49:30
TXN_STRESS_580,ACC_0705,ACC_0130,2918,2024-01-01 13:50:00
TXN_STRESS_581,ACC_0516,ACC_0475,18515,2024-01-01 13:50:30
TXN_STRESS_582,ACC_0349,ACC_0325,19898,2024-01-01 13:51:00
TXN_STRESS_583,ACC_0712,ACC_0535,9362,2024-01-01 13:51:30
TXN_STRESS_584,ACC_0196,ACC_0176,14598,2024-01-01 13:52:00
TXN_STRESS_585,ACC_0560,ACC_0206,19774,2024-01-01 13:52:30
TXN_STRESS_586,ACC_0683,ACC_0733,7159,2024-01-01 13:53:00
TXN_STRESS_587,ACC_0729,ACC_0079,2794,2024-01-01 13:53:30
TXN_STRESS_588,ACC_0450,ACC_0195,8469,2024-01-01 13:54:00
TXN_STRESS_589,ACC_0102,ACC_0433,10691,2024-01-01 13:54:30
TXN_STRESS_590,ACC_0687,ACC_0616,12305,2024-01-01 13:55:00
TXN_STRESS_591,ACC_0514,ACC_0172,2888,2024-01-01 13:55:30
TXN_STRESS_592,ACC_0737,ACC_0262,10704,2024-01-01 13:56:00
TXN_STRESS_593,ACC_0492,ACC_0405,3472,2024-01-01 13:56:30
TXN_STRESS_594,ACC_0644,ACC_0216,5248,2024-01-01 13:57:00
TXN_STRESS_595,ACC_0487,ACC_0760,13728,2024-01-01 13:57:30
TXN_STRESS_596,ACC_0295,ACC_0065,7126,2024-01-01 13:58:00
TXN_STRESS_597,ACC_0582,ACC_0681,7160,2024-01-01 13:58:30
TXN_STRESS_598,ACC_0654,ACC_0321,11221,2024-01-01 13:59:00
TXN_STRESS_599,ACC_0122,ACC_0708,6235,2024-01-01 13:59:30
TXN_STRESS_600,ACC_0262,ACC_0290,3311,2024-01-01 14:00:00
TXN_STRESS_601,ACC_0064,ACC_0221,1563,2024-01-01 14:00:30
TXN_STRESS_602,ACC_0490,ACC_0788,1085,2024-01-01 14:01:00
TXN_STRESS_603,ACC_0239,ACC_0763,6064,2024-01-01 14:01:30
TXN_STRESS_604,ACC_0792,ACC_0548,8972,2024-01-01 14:02:00
TXN_STRESS_605,ACC_0731,ACC_0346,9811,2024-01-01 14:02:30
TXN_STRESS_606,ACC_0330,ACC_0657,9688,2024-01-01 14:03:00
TXN_STRESS_607,ACC_0710,ACC_0743,3734,2024-01-01 14:03:30
TXN_STRESS_608,ACC_0315,ACC_0398,17620,2024-01-01 14:04:00
TXN_STRESS_609,ACC_0793,ACC_0319,10069,2024-01-01 14:04:30
TXN_STRESS_610,ACC_0045,ACC_0006,2432,2024-01-01 14:05:00
TXN_STRESS_611,ACC_0518,ACC_0450,18219,2024-01-01 14:05:30
TXN_STRESS_612,ACC_0312,ACC_0017,435,2024-01-01 14:06:00
TXN_STRESS_613,ACC_0298,ACC_0648,2050,2024-01-01 14:06:30
TXN_STRESS_614,ACC_0741,ACC_0743,5913,2024-01-01 14:07:00
TXN_STRESS_615,ACC_0358,ACC_0335,17421,2024-01-01 14:07:30
TXN_STRESS_616,ACC_0351,ACC_0464,685,2024-01-01 14:08:00
TXN_STRESS_617,ACC_0585,ACC_0173,17354,2024-01-01 14:08:30
TXN_STRESS_618,ACC_0715,ACC_0338,11467,2024-01-01 14:09:00
TXN_STRESS_619,ACC_0263,ACC_0198,1542,2024-01-01 14:09:30
TXN_STRESS_620,ACC_0706,ACC_0316,9113,2024-01-01 14:10:00
TXN_STRESS_621,ACC_0761,ACC_0516,9210,2024-01-01 14:10:30
TXN_STRESS_622,ACC_0353,ACC_0351,899,2024-01-01 14:11:00
TXN_STRESS_623,ACC_0064,ACC_0572,15173,2024-01-01 14:11:30
TXN_STRESS_624,ACC_0063,ACC_0115,3091,2024-01-01 14:12:00
TXN_STRESS_625,ACC_0532,ACC_0793,5935,2024-01-01 14:12:30
TXN_STRESS_626,ACC_0734,ACC_0051,17781,2024-01-01 14:13:00
TXN_STRESS_627,ACC_0081,ACC_0111,1596,2024-01-01 14:13:30
TXN_STRESS_628,ACC_0282,ACC_0647,10286,2024-01-01 14:14:00
TXN_STRESS_629,ACC_0359,ACC_0293,1137,2024-01-01 14:14:30
TXN_STRESS_630,ACC_0632,ACC_0321,6801,2024-01-01 14:15:00
TXN_STRESS_631,ACC_0549,ACC_0061,17000,2024-01-01 14:15:30
TXN_STRESS_632,ACC_0045,ACC_0008,14702,2024-01-01 14:16:00
TXN_STRESS_633,ACC_0237,ACC_0617,14618,2024-01-01 14:16:30
TXN_STRESS_634,ACC_0171,ACC_0190,7308,2024-01-01 14:17:00
TXN_STRESS_635,ACC_0029,ACC_0464,602,2024-01-01 14:17:30
TXN_STRESS_636,ACC_0796,ACC_0691,3835,2024-01-01 14:18:00
TXN_STRESS_637,ACC_0285,ACC_0569,11380,2024-01-01 14:18:30
TXN_STRESS_638,ACC_0495,ACC_0569,259,2024-01-01 14:19:00
TXN_STRESS_639,ACC_0152,ACC_0707,18851,2024-01-01 14:19:30
TXN_STRESS_640,ACC_0180,ACC_0437,2604,2024-01-01 14:20:00
TXN_STRESS_641,ACC_0080,ACC_0116,8781,2024-01-01 14:20:30
TXN_STRESS_642,ACC_0338,ACC_0429,5945,2024-01-01 14:21:00
TXN_STRESS_643,ACC_0442,ACC_0347,16239,2024-01-01 14:21:30
TXN_STRESS_644,ACC_0709,ACC_0001,17228,2024-01-01 14:22:00
TXN_STRESS_645,ACC_0300,ACC_0145,19610,2024-01-01 14:22:30
TXN_STRESS_646,ACC_0172,ACC_0303,9481,2024-01-01 14:23:00
TXN_STRESS_647,ACC_0359,ACC_0780,8450,2024-01-01 14:23:30
TXN_STRESS_648,ACC_0724,ACC_0067,12848,2024-01-01 14:24:00
TXN_STRESS_649,ACC_0566,ACC_0121,9737,2024-01-01 14:24:30
TXN_STRESS_650,ACC_0272,ACC_0795,18959,2024-01-01 14:25:00
TXN_STRESS_651,ACC_0366,ACC_0143,10516,2024-01-01 14:25:30
TXN_STRESS_652,ACC_0302,ACC_0375,2690,2024-01-01 14:26:00
TXN_STRESS_653,ACC_0767,ACC_0029,5523,2024-01-01 14:26:30
TXN_STRESS_654,ACC_0658,ACC_0249,19733,2024-01-01 14:27:00
TXN_STRESS_655,ACC_0419,ACC_0268,12843,2024-01-01 14:27:30
TXN_STRESS_656,ACC_0377,ACC_0455,2603,2024-01-01 14:28:00
TXN_STRESS_657,ACC_0565,ACC_0153,3022,2024-01-01 14:28:30
TXN_STRESS_658,ACC_0750,ACC_0109,17418,2024-01-01 14:29:00
TXN_STRESS_659,ACC_0310,ACC_0661,2085,2024-01-01 14:29:30
TXN_STRESS_660,ACC_0458,ACC_0082,12630,2024-01-01 14:30:00
TXN_STRESS_661,ACC_0073,ACC_0587,5769,2024-01-01 14:30:30
TXN_STRESS_662,ACC_0230,ACC_0499,19925,2024-01-01 14:31:00
TXN_STRESS_663,ACC_0598,ACC_0368,16781,2024-01-01 14:31:30
TXN_STRESS_664,ACC_0652,ACC_0391,8714,2024-01-01 14:32:00
TXN_STRESS_665,ACC_0458,ACC_0327,8584,2024-01-01 14:32:30
TXN_STRESS_666,ACC_0673,ACC_0214,16109,2024-01-01 14:33:00
TXN_STRESS_667,ACC_0676,ACC_0693,10170,2024-01-01 14:33:30
TXN_STRESS_668,ACC_0197,ACC_0426,18610,2024-01-01 14:34:00
TXN_STRESS_669,ACC_0545,ACC_0669,13171,2024-01-01 14:34:30
TXN_STRESS_670,ACC_0660,ACC_0667,9680,2024-01-01 14:35:00
TXN_STRESS_671,ACC_0699,ACC_0650,6039,2024-01-01 14:35:30
TXN_STRESS_672,ACC_0449,ACC_0083,16778,2024-01-01 14:36:00
TXN_STRESS_673,ACC_0082,ACC_0090,1414,2024-01-01 14:36:30
TXN_STRESS_674,ACC_0148,ACC_0200,4234,2024-01-01 14:37:00
TXN_STRESS_675,ACC_0699,ACC_0393,1677,2024-01-01 14:37:30
TXN_STRESS_676,ACC_0147,ACC_0438,10175,2024-01-01 14:38:00
TXN_STRESS_677,ACC_0761,ACC_0443,13837,2024-01-01 14:38:30
TXN_STRESS_678,ACC_0424,ACC_0369,11719,2024-01-01 14:39:00
TXN_STRESS_679,ACC_0014,ACC_0430,1101,2024-01-01 14:39:30
TXN_STRESS_680,ACC_0012,ACC_0495,2657,2024-01-01 14:40:00
